merchant_id,merchant_name,merchant_category,business_type,city,state,merchant_status,declared_avg_ticket_size,transaction_count,transaction_amount,average_transaction_value,successful_transactions,failed_transactions,pending_transactions,chargeback_count,disputed_amount,high_severity_chargebacks,critical_chargebacks,failed_rate,chargeback_rate,disputed_amount_rate,risk_score,risk_level,repeated_chargeback_flag,high_failed_rate_flag,high_chargeback_rate_flag
MCH7749,"Dhaliwal, Chaudhari And Lad",Transportation,Private Limited,Lucknow,Uttar Pradesh,Active,472.27,3.0,47604.64,15868.213333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7758,"Memon, Agate And Deshpande",Apparel & Fashion,Partnership,Mumbai,Maharashtra,Active,362.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH7759,"Sankaran, Patel And Narain",Apparel & Fashion,Sole Proprietor,Kolkata,West Bengal,Active,,3.0,31722.329999999998,10574.109999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7763,"Choudhury, Mody And Tank",Medical,Individual,Chennai,Tamil Nadu,Active,777.85,2.0,30389.97,15194.985,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7767,Nadkarni-Pathak,Hotel & Lodging,Individual,Chennai,Tamil Nadu,Active,3595.48,5.0,65688.18,13137.635999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7768,Sahota-Walia,Transportation,Partnership,Delhi,Delhi,On Hold,1097.55,2.0,23545.659999999996,11772.829999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7769,"Atwal, Loke And Prasad",Telecom,Partnership,Mumbai,Maharashtra,Active,232.38,6.0,59494.24,9915.706666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7780,Jain Plc,Medical,Sole Proprietor,Lucknow,Uttar Pradesh,Active,,4.0,62417.08,15604.27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7784,Dave-Babu,Medical,Partnership,Ludhiana,Punjab,Active,643.0,4.0,32821.88,8205.47,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7794,Kalita Plc,Medical,Partnership,Delhi,Delhi,Active,622.63,1.0,24693.18,24693.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7795,"Samra, Venkataraman And Bhatti",Travel,Private Limited,Amritsar,Punjab,Active,723.93,3.0,31475.04,10491.68,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7796,"Kari, Sridhar And J0Ha1",Grocery,Partnership,Pune,Maharashtra,Active,489.31,4.0,65108.43,16277.1075,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7806,"Sahni, Bhavsar And Kaul",Transportation,Private Limited,Hyderabad,Telangana,Active,1046.19,2.0,17703.99,8851.995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7814,Mallick-Puri,Restaurants & Food,Sole Proprietor,Jaipur,Rajasthan,Active,,2.0,11435.57,5717.785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7817,Lata Plc,Restaurants & Food,Private Limited,Chennai,Tamil Nadu,Inactive,3090.66,3.0,24410.74,8136.913333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7821,Deshmukh Inc,Miscellaneous,Partnership,Bengaluru,Karnataka,Active,1463.63,2.0,21040.04,10520.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7828,Jhaveri And Sons,Apparel & Fashion,Individual,Kolkata,West Bengal,Active,3105.54,1.0,2142.83,2142.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7829,Hora Ltd,Travel,Partnership,Jaipur,Rajasthan,Active,422.0,2.0,35697.06,17848.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7830,Narayanan-Barad,Pharmacy,Private Limited,Jaipur,Rajasthan,Suspended,1497.41,3.0,60983.47,20327.823333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7832,"Sodhi, Venkataraman And Kohli",Miscellaneous,Individual,Delhi,Delhi,Active,4116.49,2.0,11072.43,5536.215,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7841,Manda Group,Books & Stationery,Sole Proprietor,Pune,Maharashtra,Active,14164.49,4.0,48739.25,12184.8125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7842,J0Ha1 Ltd,Restaurants & Food,Private Limited,Kolkata,West Bengal,Inactive,1856.0,1.0,19969.0,19969.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7843,Rastogi-Das,Restaurants & Food,Partnership,Amritsar,Punjab,Active,,3.0,10685.25,3561.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7844,Singh-Mane,Grocery,Sole Proprietor,Ludhiana,Punjab,Active,1309.0,1.0,10363.37,10363.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7847,Ramakrishnan-Misra,Grocery,Individual,Mumbai,Maharashtra,Active,2108.0,3.0,38264.67,12754.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7849,Lal-Wagle,Department Store,Sole Proprietor,Jaipur,Rajasthan,Active,4061.65,2.0,10387.49,5193.745,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7850,Reddy Inc,Apparel & Fashion,Partnership,Chennai,Tamil Nadu,Active,1378.0,1.0,19691.0,19691.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7851,"Warrior, Hora And Dayal",Telecom,Individual,Jalandhar,Punjab,Active,,1.0,11034.31,11034.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7862,Pandit-Ratti,Medical,Individual,Amritsar,Punjab,Active,558.23,2.0,15042.47,7521.235,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7865,Rout Inc,Department Store,Individual,Hyderabad,Telangana,Active,2187.26,1.0,6640.45,6640.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7868,Chander-Ramakrishnan,Department Store,Individual,Pune,Maharashtra,Active,563.96,1.0,5124.96,5124.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7871,"Mital, Palla And Saraf",Apparel & Fashion,Sole Proprietor,Hyderabad,Telangana,Active,,2.0,6227.889999999999,3113.9449999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7875,Narasimhan Plc,Grocery,Private Limited,Amritsar,Punjab,Active,585.43,1.0,4221.18,4221.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7876,"Deshpande, Nagar And Parsa",Telecom,Individual,Jaipur,Rajasthan,Active,502.95,1.0,20213.42,20213.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7877,Parekh-Borra,Books & Stationery,Private Limited,Mumbai,Maharashtra,Active,,1.0,18585.45,18585.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7880,Ben-Khare,Transportation,Individual,Chennai,Tamil Nadu,Active,3857.41,2.0,31772.91,15886.455,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7890,Contractor Plc,Hotel & Lodging,Partnership,Chennai,Tamil Nadu,Inactive,,1.0,19497.67,19497.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7896,Samra Llc,Hotel & Lodging,Private Limited,Kolkata,West Bengal,On Hold,2276.65,1.0,4328.77,4328.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7900,Basu-Sami,Transportation,Individual,Delhi,Delhi,Active,1035.61,2.0,13427.0,6713.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7902,Deol Inc,Transportation,Partnership,Ludhiana,Punjab,Active,,1.0,10191.82,10191.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7906,"Ganesan, Gopal And Ratta",Pharmacy,Individual,Jaipur,Rajasthan,Active,733.85,1.0,2435.38,2435.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7910,Shenoy Llc,Restaurants & Food,Partnership,Hyderabad,Telangana,Inactive,741.5,3.0,50568.21,16856.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7912,Sarma-Arya,Apparel & Fashion,Private Limited,Lucknow,Uttar Pradesh,Active,1318.64,3.0,38758.729999999996,12919.576666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7913,Khare Inc,Medical,Partnership,Pune,Maharashtra,Active,,1.0,8043.35,8043.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7917,Parsa-Madan,Grocery,Sole Proprietor,Pune,Maharashtra,Inactive,,1.0,18283.95,18283.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7918,Purohit Llc,Books & Stationery,Private Limited,Kolkata,West Bengal,Active,1204.0,3.0,31111.78,10370.593333333332,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7919,Majumdar-Chandran,Transportation,Partnership,Jaipur,Rajasthan,Active,4626.02,2.0,10989.01,5494.505,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7933,Baradinc,Restaurants & Food,Individual,Amritsar,Punjab,Inactive,1177.0,3.0,29702.1,9900.699999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7934,Srinivasan-Maharaj,Restaurants & Food,Partnership,Chennai,Tamil Nadu,Inactive,1154.88,4.0,17571.8,4392.95,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7938,Chander Ltd,Telecom,Sole Proprietor,Bengaluru,Karnataka,Active,,2.0,34321.0,17160.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7939,Mand Llc,Restaurants & Food,Private Limited,Bengaluru,Karnataka,Active,2096.4,3.0,40259.35,13419.783333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7942,Parmar-Oza,Medical,Sole Proprietor,Hyderabad,Telangana,Active,1133.78,1.0,20949.33,20949.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7944,Bassi-Dyal,Transportation,Sole Proprietor,Kolkata,West Bengal,Active,1227.24,3.0,24063.36,8021.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7945,"Barad, Wagle And Raju",Pharmacy,Individual,Ludhiana,Punjab,Active,268.67,3.0,27155.25,9051.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7947,Padmanabhan-Kale,Telecom,Private Limited,Mumbai,Maharashtra,Active,3921.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH7948,Sachdeva-Buch,Department Store,Partnership,Mumbai,Maharashtra,Active,656.76,5.0,84949.79000000001,16989.958000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7949,Vohra-Chaudhary,Transportation,Private Limited,Mumbai,Maharashtra,Active,265.37,1.0,8151.0,8151.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7954,Sur Inc,Hotel & Lodging,Private Limited,Hyderabad,Telangana,Active,2803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH7955,"Andra, Oommen And Salvi",Apparel & Fashion,Partnership,Amritsar,Punjab,Active,,3.0,44604.02,14868.006666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7957,Keer-Khalsa,Retail,Sole Proprietor,Amritsar,Punjab,Active,1690.94,1.0,20576.37,20576.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7960,Comar-Ramesh,Grocery,Sole Proprietor,Amritsar,Punjab,Active,,2.0,7968.1,3984.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7965,Magar-Kant,Department Store,Sole Proprietor,Pune,Maharashtra,Active,567.32,1.0,22226.13,22226.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7967,Datta Llc,Telecom,Individual,Amritsar,Punjab,Active,,3.0,26121.090000000004,8707.03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7969,"Karan,Balandkhurana",Travel,Individual,Lucknow,Uttar Pradesh,Active,836.32,2.0,17642.28,8821.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7974,"Verma, Koshy And Bhardwaj",Grocery,Individual,Jaipur,Rajasthan,Active,460.5,3.0,35300.44,11766.813333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7977,"Kohli, Vaidya And Nagar",Hotel & Lodging,Sole Proprietor,Chennai,Tamil Nadu,Active,4790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH7983,Karpe-Raval,Department Store,Individual,Lucknow,Uttar Pradesh,Active,3843.3,4.0,48948.44,12237.11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7987,Mangat-Sundaram,Medical,Individual,Chennai,Tamil Nadu,Active,,1.0,12126.62,12126.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7991,Rastogi Plc,Books & Stationery,Partnership,Mumbai,Maharashtra,Active,1076.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH7993,Garde Inc,Telecom,Partnership,Kolkata,West Bengal,Active,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH7996,Bhargava Llc,Medical,Private Limited,Amritsar,Punjab,Inactive,,1.0,6660.0,6660.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH7997,"Rattan, Naik And Singh",Miscellaneous,Individual,Pune,Maharashtra,Active,,7.0,87039.3,12434.185714285715,6.0,1.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,Low,False,False,False
MCH8003,Tank Ltd,Department Store,Sole Proprietor,Hyderabad,Telangana,Active,614.4,2.0,31870.18,15935.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8004,Hayre-Agate,Miscellaneous,Individual,Amritsar,Punjab,Inactive,934.62,3.0,24993.27,8331.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8005,"Kumar, Ahluwalia And Thaman",Transportation,Sole Proprietor,Bengaluru,Karnataka,Active,,1.0,13330.39,13330.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8007,Chaudhari Inc,Apparel & Fashion,Sole Proprietor,Pune,Maharashtra,Active,1165.41,1.0,23916.94,23916.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8013,Thakkar-Vohra,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,Active,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8014,Mukherjee Inc,Pharmacy,Sole Proprietor,Jaipur,Rajasthan,Active,702.0,3.0,44936.18,14978.726666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8018,Lad Plc,Grocery,Private Limited,Kolkata,West Bengal,Active,655.7,1.0,1291.83,1291.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8019,Chaudhry-Naidu,Books & Stationery,Private Limited,Jaipur,Rajasthan,Active,888.78,1.0,21652.94,21652.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8023,Char-Gala,Apparel & Fashion,Individual,Chennai,Tamil Nadu,Active,837.35,2.0,35518.36,17759.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8024,Banik Plc,Grocery,Individual,Jalandhar,Punjab,Active,1100.96,2.0,18774.75,9387.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8025,"Karnik, Hayer And Khalsa",Telecom,Partnership,Lucknow,Uttar Pradesh,Active,1781.41,1.0,9492.74,9492.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8029,"Gokhale, Varughese And Dube",Retail,Sole Proprietor,Hyderabad,Telangana,Active,973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8032,Roy-Ramesh,Apparel & Fashion,Partnership,Mumbai,Maharashtra,Active,1773.07,4.0,18970.6,4742.65,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8033,"Kala, Mahal And Dash",Department Store,Individual,Hyderabad,Telangana,Active,1390.13,3.0,53210.72,17736.906666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8035,"Munshi, Mani And Taneja",Miscellaneous,Individual,Mumbai,Maharashtra,Active,,1.0,24126.0,24126.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8036,"Sarma, Madan And Pandey",Medical,Partnership,Mumbai,Maharashtra,Active,2055.77,2.0,22422.23,11211.115,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8039,"Kibe,Brahmbhattandjaggi",Apparel & Fashion,Sole Proprietor,Pune,Maharashtra,Active,2282.53,3.0,45971.33,15323.776666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8043,Lalla Group,Department Store,Private Limited,Ludhiana,Punjab,Active,1064.0,2.0,14317.480000000001,7158.740000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8046,Muni Llc,Pharmacy,Partnership,Mumbai,Maharashtra,Active,401.9,2.0,21971.88,10985.94,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8048,"Kaul, Master And Deo",Telecom,Individual,Hyderabad,Telangana,Active,2683.93,1.0,3510.21,3510.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8052,Mangat-Ganesh,Transportation,Sole Proprietor,Kolkata,West Bengal,Active,527.34,3.0,49209.71,16403.236666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8053,Chhabra Inc,Telecom,Individual,Hyderabad,Telangana,Active,1235.44,1.0,19869.0,19869.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8055,Sankaran-Sachar,Miscellaneous,Private Limited,Ludhiana,Punjab,Active,1036.97,2.0,3060.8,1530.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8056,"Pai, Doshi And Nath",Telecom,Private Limited,Lucknow,Uttar Pradesh,Active,581.34,1.0,7245.67,7245.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8060,"Bal, Garde And Puri",Apparel & Fashion,Private Limited,Kolkata,West Bengal,Active,1604.68,2.0,31294.21,15647.105,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8065,Gandhi-Shanker,Transportation,Individual,Lucknow,Uttar Pradesh,Inactive,674.4,1.0,7149.83,7149.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8066,Sane-Shukla,Grocery,Partnership,Amritsar,Punjab,Active,,3.0,27010.75,9003.583333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8069,Memon Inc,Hotel & Lodging,Individual,Amritsar,Punjab,Active,557.54,2.0,14868.92,7434.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8074,Prakash-Bera,Telecom,Individual,Jalandhar,Punjab,Active,439.79,4.0,46793.369999999995,11698.342499999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8085,Verma-Ramachandran,Books & Stationery,Individual,Pune,Maharashtra,Active,,2.0,23350.71,11675.355,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8086,Kala Llc,Grocery,Partnership,Jalandhar,Punjab,Active,1335.85,3.0,14268.51,4756.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8093,"Seth, Bassi And Raman",Hotel & Lodging,Partnership,Hyderabad,Telangana,Active,1629.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8095,Saxena Llc,Apparel & Fashion,Private Limited,Jaipur,Rajasthan,Active,304.22,2.0,13044.04,6522.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8096,Srinivas-Verma,Telecom,Partnership,Mumbai,Maharashtra,Active,2241.14,3.0,31790.59,10596.863333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8098,"Sahni, Bahri And Apte",Pharmacy,Individual,Pune,Maharashtra,Active,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8104,Chacko Group,Hotel & Lodging,Private Limited,Bengaluru,Karnataka,Active,,1.0,11746.66,11746.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8107,Ramachandran Ltd,Miscellaneous,Partnership,Jaipur,Rajasthan,Active,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8109,"Nadkarni, Sawhney And Singh",Pharmacy,Partnership,Delhi,Delhi,Active,5729.0,5.0,57180.45,11436.09,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8110,Kamdar-Raval,Miscellaneous,Partnership,Lucknow,Uttar Pradesh,Inactive,768.59,5.0,73737.98,14747.596,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8114,"Raman, Sandal And Bedi",Telecom,Individual,Jalandhar,Punjab,Active,1612.23,1.0,6732.15,6732.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8126,"Saxena, Mitra And Chada",Pharmacy,Individual,Lucknow,Uttar Pradesh,Suspended,844.44,2.0,10282.08,5141.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8129,"Devan, Ramesh And 0Ak",Department Store,Individual,Kolkata,West Bengal,Active,2940.0,5.0,22636.08,4527.216,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8130,"Kale, Kumer And Chand",Department Store,Partnership,Ludhiana,Punjab,Active,419.61,7.0,79670.41,11381.487142857144,6.0,1.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,Low,False,False,False
MCH8131,Sekhon-Agrawal,Miscellaneous,Private Limited,Kolkata,West Bengal,Inactive,5430.66,1.0,23872.69,23872.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8135,Bhakta Plc,Miscellaneous,Private Limited,Amritsar,Punjab,Active,857.0,2.0,44573.9,22286.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8137,G0Pa1-Mahajan,Travel,Partnership,Bengaluru,Karnataka,Active,561.1,2.0,29222.76,14611.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
