complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,customer_match_status,merchant_match_status,transaction_match_status,transaction_user_id,transaction_merchant_id,user_consistency_status,merchant_consistency_status
CBK0001710,TXN00002546,USR96958,MCH4226,2026-06-01 03:50:09,2026-01-13 00:00:00,6642.41,Account Compromised,user reports money deducted but merchant denies receiving payment.,Rejected,,Low,Call Center,Unmatched,Unmatched,Matched,USR50191,MCH7683,Mismatch,Mismatch
CBK0001322,TXN00018670,USR33934,MCH9699,2026-03-09 00:00:00,2026-03-13 00:00:00,3883.93,Incorrect Amount,merchant service was not delivered after payment.,Resolved,2026-03-19 00:00:00,Medium,IVR,Matched,Unmatched,Matched,USR31741,MCH4150,Mismatch,Mismatch
CBK0000894,TXN00015855,USR95334,MCH6372,2026-03-16 00:00:00,2026-03-19 00:00:00,6458.0,Incorrect Amount,user says upi pin was not entered by them.,In Progress,2026-03-21 00:00:00,Low,App,Unmatched,Matched,Matched,USR63589,MCH7273,Mismatch,Mismatch
CBK0000784,TXN00014785,USR41135,MCH7286,2026-01-31 00:00:00,2026-01-31 00:00:00,1176.91,Service Failed,suspicious high-value payment disputed by customer.,In Progress,2026-02-16 09:56:17,Low,Branch,Matched,Unmatched,Matched,USR14506,MCH7578,Mismatch,Mismatch
CBK0001573,TXN00015673,USR29406,MCH4270,2026-02-21 00:00:00,2026-03-01 04:47:00,,Fraud,user says upi pin was not entered by them.,Closed,,Medium,IVR,Matched,Unmatched,Matched,USR38597,MCH2683,Mismatch,Mismatch
CBK0002149,TXN00011510,USR30541,MCH6295,2026-01-13 00:00:00,2026-01-21 11:12:17,7271.24,Fraud,merchant service was not delivered after payment.,Open,2026-01-30 00:00:00,Low,IVR,Unmatched,Unmatched,Matched,USR87929,MCH8044,Mismatch,Mismatch
CBK0001257,,USR74209,MCH6057,2026-03-19 00:00:00,2026-03-25 01:08:00,2346.56,Customer Dispute,complaint received after multiple failed attempts.,Open,2026-04-14 00:00:00,Low,Chatbot,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0000370,,USR68023,MCH2511,2026-02-18 00:00:00,2026-02-26 09:56:26,3719.71,Duplicate Debit,user says upi pin was not entered by them.,Closed,2026-08-03 00:00:00,Medium,App,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0001398,TXN00015787,USR61935,MCH8643,2026-02-06 16:53:00,2026-09-02 16:53:32,8787.96,Unauthorized Transaction,payment made to unknown merchant as per customer statement.,Rejected,2026-02-16 00:00:00,High,IVR,Matched,Matched,Matched,USR66771,MCH8002,Mismatch,Mismatch
CBK0001343,TXN00017045,USR87914,MCH2822,2026-01-20 00:00:00,2026-03-07 00:00:00,1409.0,Unauthorized Transaction,suspicious high-value payment disputed by customer. urgent,In Progress,2026-03-20 00:00:00,Medium,Chatbot,Unmatched,Unmatched,Matched,USR31452,MCH7956,Mismatch,Mismatch
CBK0000769,TXN00010549,USR88037,MCH4590,2026-01-16 00:00:00,2026-01-31 00:00:00,6630.73,Customer Dispute,complaint received after multiple failed attempts.,In Progress,2026-03-02 14:45:00,High,App,Matched,Unmatched,Matched,USR90916,MCH1910,Mismatch,Mismatch
CBK0002111,TXN00019791,USR48202,MCH2383,2026-02-06 06:10:00,2026-08-02 00:00:00,376.0,Incorrect Amount,customer complaint text unclear due to poor call center notes.,Closed,2026-02-17 18:10:00,Low,Chatbot,Matched,Matched,Matched,USR38197,MCH9479,Mismatch,Mismatch
CBK0002589,TXN00001501,USR49236,MCH4590,2026-03-22 00:00:00,,1157.85,Duplicate Debit,payment made to unknown merchant as per customer statement.,Open,2026-04-12 00:00:00,High,IVR,Unmatched,Unmatched,Matched,USR62108,MCH4810,Mismatch,Mismatch
CBK0001391,TXN00008679,USR46067,MCH1887,2026-03-22 00:00:00,2026-03-23 21:04:05,1294.7,Incorrect Amount,complaint received after multiple failed attempts.,Resolved,2026-03-29 21:04:00,Medium,Chatbot,Unmatched,Matched,Matched,USR81176,MCH1064,Mismatch,Mismatch
CBK0000496,TXN00005986,USR21449,MCH1486,,2026-01-23 00:00:00,6879.04,Customer Dispute,user claims account was compromised before transaction. call dropped,Open,2026-02-13 00:00:00,High,Call Center,Unmatched,Unmatched,Matched,USR51648,MCH7139,Mismatch,Mismatch
CBK0000928,TXN00008356,USR74115,MCH9582,2026-02-16 00:00:00,2026-02-21 00:00:00,,Merchant Not Delivered,user claims account was compromised before transaction. na,Closed,2026-03-17 17:43:22,Medium,Chatbot,Unmatched,Matched,Matched,USR19007,MCH5177,Mismatch,Mismatch
CBK0000648,TXN00005486,USR11810,MCH1581,2026-02-02 00:00:00,2026-04-02 00:00:00,1288.0,Fraud,user says upi pin was not entered by them.,Closed,,Low,Branch,Unmatched,Matched,Matched,USR81352,MCH3904,Mismatch,Mismatch
CBK0002136,TXN00005344,USR86525,MCH5753,2026-03-24 00:00:00,2026-04-03 00:00:00,1422.0,Account Compromised,customer complaint text unclear due to poor call center notes.,Closed,2026-04-04 09:48:11,High,Chatbot,Unmatched,Matched,Matched,USR34217,MCH3143,Mismatch,Mismatch
CBK0001658,TXN00004488,USR55710,MCH6850,2026-05-01 13:51:43,2026-01-09 00:00:00,2468.0,Incorrect Amount,complaint received after multiple failed attempts.,Rejected,,Critical,App,Unmatched,Unmatched,Matched,USR51311,MCH4401,Mismatch,Mismatch
CBK0002436,TXN00008330,USR64405,MCH9291,2026-03-03 00:00:00,2026-10-03 00:00:00,1847.49,Unauthorized Transaction,customer complaint text unclear due to poor call center notes.,In Progress,2026-04-01 00:00:00,Medium,Branch,Unmatched,Matched,Matched,USR25147,MCH5055,Mismatch,Mismatch
CBK0002460,TXN00018148,USR68295,MCH2914,2026-01-05 15:46:00,2026-01-07 00:00:00,2197.15,Duplicate Debit,payment made to unknown merchant as per customer statement.,Open,2026-01-14 05:46:54,Low,Branch,Matched,Matched,Matched,USR83281,MCH2179,Mismatch,Mismatch
CBK0001162,TXN00012239,USR22644,MCH5296,2026-01-27 15:49:00,2026-01-29 00:00:00,6796.0,Duplicate Debit,customer complaint text unclear due to poor call center notes.,Closed,,Medium,Chatbot,Matched,Unmatched,Matched,USR39288,MCH5391,Mismatch,Mismatch
CBK0002084,TXN00083297,USR66974,MCH7833,2026-03-30 13:13:00,2026-05-04 00:00:00,,Unauthorized Transaction,payment made to unknown merchant as per cust statement.,In Progress,,Critical,IVR,Matched,Matched,Unmatched,,,Not Applicable,Not Applicable
CBK0000003,TXN00013293,USR91078,MCH6993,2026-07-01 23:12:32,2026-01-09 14:12:00,1290.78,Incorrect Amount,user says upi pin was not entered by them.,Rejected,2026-02-04 00:00:00,High,IVR,Matched,Unmatched,Matched,USR53940,MCH4195,Mismatch,Mismatch
CBK0000669,TXN00018414,USR22639,MCH8836,2026-03-28 14:45:10,2026-03-30 11:45:10,3972.17,Account Compromised,user claims account was compromised before transaction.,In Progress,,High,IVR,Matched,Unmatched,Matched,USR20928,MCH4679,Mismatch,Mismatch
CBK0000439,TXN00016295,USR83930,MCH9092,2026-03-18 00:00:00,2026-03-21 00:00:00,10226.59,Incorrect Amount,suspicious high-value payment disputed by customer.,Open,2026-03-23 00:00:00,Medium,IVR,Unmatched,Matched,Matched,USR22813,MCH4949,Mismatch,Mismatch
CBK0002423,TXN00014966,USR26696,MCH9223,2026-02-13 20:33:40,2026-02-17 00:00:00,10848.72,Merchant Not Delivered,payment made to unknown merchant as per cust statement.,Rejected,2026-03-03 00:00:00,High,IVR,Unmatched,Matched,Matched,USR43644,MCH3485,Mismatch,Mismatch
CBK0000282,TXN00016877,USR87914,MCH5070,2026-03-10 18:14:00,2026-10-04 05:14:49,3046.01,Merchant Not Delivered,customer says transaction was not authorized.,Resolved,,Medium,IVR,Unmatched,Matched,Matched,USR28694,MCH3471,Mismatch,Mismatch
CBK0002195,TXN00004411,USR48054,MCH9844,2026-05-02 23:26:12,2026-02-09 00:00:00,3905.0,Incorrect Amount,user reports money deducted but merchant denies receiving payment.,Open,,Low,Chatbot,Unmatched,Matched,Matched,USR62099,MCH7507,Mismatch,Mismatch
CBK0002767,TXN00014701,USR79411,MCH8154,2026-02-15 00:00:00,2026-02-19 02:41:00,4452.29,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,Open,,High,Chatbot,Matched,Matched,Matched,USR68058,MCH5422,Mismatch,Mismatch
CBK0000538,TXN00005988,USR84311,MCH2752,2026-10-01 00:00:00,2026-01-26 15:58:00,1345.11,Account Compromised,merchant service was not delivered after payment.,Open,,High,Chatbot,Unmatched,Matched,Matched,USR71306,MCH9778,Mismatch,Mismatch
CBK0001829,TXN00005136,USR58407,MCH5584,2026-03-19 00:00:00,2026-03-22 00:00:00,1719.63,Incorrect Amount,user reports money deducted but merchant denies receiving payment.,Rejected,2026-03-24 00:00:00,Medium,Branch,Unmatched,Unmatched,Matched,USR86758,MCH6897,Mismatch,Mismatch
CBK0000807,TXN00017317,USR77247,MCH5805,,2026-01-13 05:52:57,8056.19,Incorrect Amount,user claims account was compromised before transaction. pls check asap,In Progress,,Medium,Chatbot,Unmatched,Matched,Matched,USR62863,MCH1700,Mismatch,Mismatch
CBK0001204,,USR37435,MCH7058,,,16163.8,Incorrect Amount,merchant service was not delivered after payment.,Rejected,2026-01-22 00:00:00,Medium,IVR,Unmatched,Matched,Unmatched,,,Not Applicable,Not Applicable
CBK0002299,TXN00012406,USR13926,MCH9166,2026-11-01 00:00:00,2026-12-01 05:57:06,2900.07,Merchant Not Delivered,customer says transaction was not authorized. urgent,In Progress,,Low,IVR,Unmatched,Unmatched,Matched,USR40496,MCH2682,Mismatch,Mismatch
CBK0002286,TXN00007923,USR98994,MCH2676,2026-01-30 00:00:00,2026-07-02 13:24:35,2225.43,Merchant Not Delivered,payment made to unknown merchant as per customer statement.,Pending Bank,2026-02-16 00:00:00,Medium,IVR,Unmatched,Matched,Matched,USR21736,MCH7090,Mismatch,Mismatch
CBK0000567,TXN00016408,USR33228,MCH8298,2026-02-16 00:00:00,2026-02-19 00:00:00,5179.58,Incorrect Amount,customer says amount was debited twice.,Closed,2026-02-23 00:13:00,Low,Email,Matched,Unmatched,Matched,USR17648,MCH8271,Mismatch,Mismatch
CBK0001201,TXN00014054,USR85014,MCH7286,2026-03-15 00:00:00,2026-03-15 00:00:00,,Merchant Not Delivered,complaint received after multiple failed attempts.,Closed,2026-03-27 08:14:00,Low,Chatbot,Unmatched,Unmatched,Matched,USR19303,MCH7408,Mismatch,Mismatch
CBK0001779,TXN00006263,USR61731,MCH3837,2026-02-22 00:00:00,2026-04-08 00:00:00,843.91,Customer Dispute,merchant service was not delivered after payment.,Closed,2026-04-20 19:46:00,Low,App,Unmatched,Matched,Matched,USR54909,MCH9108,Mismatch,Mismatch
CBK0000315,TXN00011615,USR67684,MCH9052,2026-01-30 19:19:00,2026-01-31 14:19:59,,Fraud,merchant service was not delivered after payment.,Resolved,,Medium,Chatbot,Matched,Matched,Matched,USR59260,MCH7305,Mismatch,Mismatch
CBK0000683,TXN00017581,USR54113,MCH6129,,2026-02-19 12:11:31,,Merchant Not Delivered,user says upi pin was not entered by them.,Rejected,2026-03-21 00:00:00,Low,Chatbot,Unmatched,Unmatched,Matched,USR24980,MCH5725,Mismatch,Mismatch
CBK0001014,TXN00005083,USR78215,MCH9892,2026-01-29 08:31:00,2026-01-31 14:31:24,448.0,Merchant Not Delivered,payment made to unknown merchant as per customer statement.,Rejected,,Medium,Email,Unmatched,Unmatched,Matched,USR30572,MCH1129,Mismatch,Mismatch
CBK0002450,TXN00005485,USR94055,MCH5437,2026-01-06 19:11:31,2026-01-07 00:00:00,4839.05,Fraud,merchant service was not delivered after payment.,In Progress,2026-01-09 00:00:00,Critical,Branch,Unmatched,Unmatched,Matched,USR26223,MCH9135,Mismatch,Mismatch
CBK0001114,TXN00004265,USR40538,MCH7833,2026-06-03 00:00:00,2026-03-07 00:42:00,330.36,Merchant Not Delivered,payment made to unknown merchant as per cust statement.,In Progress,2026-03-18 00:00:00,Low,Chatbot,Unmatched,Matched,Matched,USR61949,MCH9548,Mismatch,Mismatch
CBK0001947,TXN00018820,USR36913,MCH9291,2026-02-20 00:00:00,2026-03-02 00:00:00,7255.27,Incorrect Amount,user claims account was compromised before transaction.,Resolved,2026-03-27 00:00:00,Low,IVR,Unmatched,Matched,Matched,USR64723,MCH9870,Mismatch,Mismatch
CBK0002503,TXN00013623,USR34012,MCH2141,2026-05-03 13:39:14,,3159.54,Unauthorized Transaction,user says upi pin was not entered by them.,Open,2026-02-04 00:00:00,Low,Email,Unmatched,Unmatched,Matched,USR43108,MCH4749,Mismatch,Mismatch
CBK0002362,TXN00007811,USR20310,MCH8076,2026-02-15 08:01:23,2026-02-18 00:00:00,1224.0,Merchant Not Delivered,payment made to unknown merchant as per customer statement.,In Progress,2026-05-03 13:01:23,High,IVR,Matched,Matched,Matched,USR32245,MCH9746,Mismatch,Mismatch
CBK0002060,TXN00010691,USR71335,MCH8391,2026-01-09 00:00:00,2026-01-13 00:00:00,518.38,Incorrect Amount,user reports money deducted but merchant denies receiving payment.,Rejected,2026-01-20 00:00:00,Medium,App,Matched,Matched,Matched,USR44217,MCH7194,Mismatch,Mismatch
CBK0001135,TXN00011148,USR73600,MCH2913,2026-02-07 00:00:00,2026-02-14 13:33:58,745.95,Customer Dispute,user says upi pin was not entered by them.,Open,2026-03-16 13:33:00,Low,IVR,Unmatched,Unmatched,Matched,USR25972,MCH5027,Mismatch,Mismatch
CBK0001631,TXN00014809,USR76917,MCH2822,2026-02-24 07:09:00,2026-02-25 00:00:00,1458.95,Merchant Not Delivered,customer says amount was debited twice.,Resolved,2026-03-22 00:00:00,High,App,Unmatched,Unmatched,Matched,USR30571,MCH6380,Mismatch,Mismatch
CBK0000363,TXN00014836,USR62092,MCH3992,2026-03-22 00:00:00,2026-04-06 00:00:00,,Customer Dispute,user reports money deducted but merchant denies receiving payment.,Resolved,2026-04-28 12:09:00,Low,Chatbot,Matched,Unmatched,Matched,USR49870,MCH1173,Mismatch,Mismatch
CBK0002324,TXN00016940,USR80407,MCH7916,2026-02-12 00:00:00,2026-02-14 00:00:00,60.71,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,Closed,2026-03-13 13:19:00,Low,App,Unmatched,Unmatched,Matched,USR91913,MCH7697,Mismatch,Mismatch
CBK0000375,TXN00015798,USR47647,MCH8330,2026-01-10 00:00:00,2026-01-12 00:00:00,5976.69,Incorrect Amount,suspicious high-value payment disputed by customer.,In Progress,2026-01-26 03:31:00,Low,Chatbot,Unmatched,Matched,Matched,USR81931,MCH8885,Mismatch,Mismatch
CBK0002593,TXN00017923,USR87216,MCH8000,2026-02-22 07:31:00,2026-02-24 00:00:00,1055.53,Duplicate Debit,suspicious high-value payment disputed by customer.,Closed,2026-03-03 10:31:06,Medium,Chatbot,Matched,Unmatched,Matched,USR78889,MCH2008,Mismatch,Mismatch
CBK0001120,TXN00004989,USR96958,MCH5208,2026-01-23 00:00:00,2026-01-24 15:03:00,5305.63,Customer Dispute,customer says amount was debited twice.,Pending Bank,2026-02-06 00:00:00,Medium,Chatbot,Unmatched,Matched,Matched,USR91870,MCH7917,Mismatch,Mismatch
CBK0002032,TXN00017675,USR27832,MCH2457,,2026-03-17 08:41:11,,Account Compromised,user says upi pin was not entered by them.,In Progress,2026-03-23 00:00:00,Medium,Chatbot,Matched,Unmatched,Matched,USR59412,MCH3265,Mismatch,Mismatch
CBK0001442,TXN00004821,USR82070,MCH9291,2026-03-08 00:00:00,2026-03-18 00:00:00,165.89,Duplicate Debit,merchant service was not delivered after payment.,Closed,,Low,Chatbot,Unmatched,Matched,Matched,USR43152,MCH9236,Mismatch,Mismatch
CBK0001529,TXN00008099,USR86223,MCH1511,2026-02-22 00:00:00,2026-02-24 00:00:00,4576.69,Merchant Not Delivered,customer says amount was debited twice.,Closed,2026-03-20 00:00:00,Critical,IVR,Matched,Unmatched,Matched,USR66813,MCH9559,Mismatch,Mismatch
CBK0002605,TXN00007342,USR51261,MCH9573,2026-01-06 00:00:00,2026-01-02 14:08:00,9521.14,Merchant Not Delivered,user reports money deducted but merchant denies receiving payment.,In Progress,2026-01-29 00:00:00,Medium,Branch,Unmatched,Unmatched,Matched,USR15769,MCH2797,Mismatch,Mismatch
CBK0000877,TXN00009172,USR96970,MCH9291,2026-02-13 08:27:00,2026-02-15 00:00:00,880.82,Incorrect Amount,merchant service was not delivered after payment.,In Progress,2026-02-18 00:00:00,Medium,IVR,Unmatched,Matched,Matched,USR75281,MCH9514,Mismatch,Mismatch
CBK0001007,TXN00014381,USR51742,MCH7833,2026-01-11 00:00:00,2026-02-10 00:00:00,1523.0,Fraud,user reports money deducted but merchant denies receiving payment.,Resolved,,High,Call Center,Unmatched,Matched,Matched,USR58059,MCH8756,Mismatch,Mismatch
CBK0001118,TXN00063034,USR93926,MCH9036,2026-01-24 09:06:58,2026-01-26 00:00:00,3681.27,Unauthorized Transaction,user claims account was compromised before transaction.,Pending Bank,,High,Chatbot,Matched,Matched,Unmatched,,,Not Applicable,Not Applicable
CBK0002323,,USR71935,MCH3538,2026-02-07 00:00:00,2026-03-09 06:02:09,2538.09,Unauthorized Transaction,suspicious high-value payment disputed by customer. call dropped,In Progress,2026-03-16 00:00:00,Low,Email,Matched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0001691,TXN00010383,USR15365,MCH4695,2026-02-12 00:00:00,2026-02-22 12:37:00,4163.19,Merchant Not Delivered,customer says amount was debited twice.,Rejected,2026-02-28 00:00:00,Low,IVR,Matched,Matched,Matched,USR79397,MCH5031,Mismatch,Mismatch
CBK0002723,TXN00017184,USR90661,MCH2507,2026-03-11 00:00:00,2026-03-13 12:43:00,3231.22,Duplicate Debit,customer says transaction was not authorized.,Rejected,2026-04-02 12:43:00,Medium,IVR,Unmatched,Unmatched,Matched,USR35838,MCH5608,Mismatch,Mismatch
CBK0000587,TXN00007285,USR87500,MCH1569,,2026-02-01 08:40:00,4196.87,Duplicate Debit,user says upi pin was not entered by them.,Resolved,2026-02-21 00:00:00,High,Chatbot,Unmatched,Matched,Matched,USR18089,MCH2321,Mismatch,Mismatch
CBK0001026,TXN00009371,USR52820,MCH8391,2026-01-02 00:00:00,2026-01-03 00:00:00,,Fraud,suspicious high-value payment disputed by customer.,In Progress,2026-01-25 00:00:00,Critical,IVR,Matched,Matched,Matched,USR30222,MCH2023,Mismatch,Mismatch
CBK0000797,TXN00010208,USR84323,MCH2140,2026-02-23 00:00:00,2026-02-25 00:00:00,687.82,Merchant Not Delivered,user says upi pin was not entered by them.,In Progress,2026-03-12 00:00:00,Low,IVR,Unmatched,Unmatched,Matched,USR63556,MCH1070,Mismatch,Mismatch
CBK0002035,,USR74657,MCH1497,2026-01-25 00:00:00,2026-01-27 00:00:00,,Customer Dispute,customer complaint text unclear due to poor call center notes.,In Progress,,Low,Chatbot,Matched,Matched,Unmatched,,,Not Applicable,Not Applicable
CBK0000676,TXN00010013,USR25470,MCH9984,2026-03-24 17:08:02,2026-03-24 00:00:00,314.65,Merchant Not Delivered,customer says transaction was not authorized.,In Progress,2026-04-15 00:00:00,High,IVR,Matched,Matched,Matched,USR54496,MCH3766,Mismatch,Mismatch
CBK0001459,TXN00007662,USR87831,MCH6142,2026-02-17 00:00:00,2026-02-18 00:00:00,4479.85,Fraud,merchant service was not delivered after payment.,Open,2026-03-01 00:00:00,Medium,IVR,Matched,Unmatched,Matched,USR11200,MCH1256,Mismatch,Mismatch
CBK0000237,TXN00009246,USR24926,MCH2943,,2026-04-12 00:00:00,1644.04,Merchant Not Delivered,suspicious high-value payment disputed by customer.,Pending Bank,2026-02-05 00:00:00,Low,Chatbot,Matched,Matched,Matched,USR74798,MCH5896,Mismatch,Mismatch
CBK0000595,TXN00004517,USR57955,MCH8710,2026-02-22 00:00:00,2026-02-23 00:00:00,676.55,Merchant Not Delivered,suspicious high-value payment disputed by customer.,Pending Bank,2026-02-24 00:00:00,Low,IVR,Unmatched,Unmatched,Matched,USR64624,MCH2655,Mismatch,Mismatch
CBK0002344,TXN00018840,USR45486,MCH8357,2026-02-20 00:00:00,2026-02-26 00:00:00,1901.24,Duplicate Debit,complaint received after multiple failed attempts.,Closed,2026-03-04 00:00:00,High,Branch,Unmatched,Unmatched,Matched,USR63468,MCH9466,Mismatch,Mismatch
CBK0001299,TXN00006246,USR98736,MCH5076,,2026-02-09 00:00:00,1584.81,Duplicate Debit,complaint received after multiple failed attempts.,In Progress,,Medium,Branch,Unmatched,Unmatched,Matched,USR96975,MCH4040,Mismatch,Mismatch
CBK0000774,TXN00000794,USR78569,MCH4590,2026-03-03 00:00:00,2026-05-03 00:00:00,124.85,Merchant Not Delivered,suspicious high-value payment disputed by customer.,Open,2026-04-04 10:25:44,Medium,IVR,Unmatched,Unmatched,Matched,USR30242,MCH6103,Mismatch,Mismatch
CBK0002779,TXN00001284,USR62254,MCH5430,2026-01-04 00:00:00,2026-06-01 22:17:15,141.27,Account Compromised,user claims account was compromised before transaction.,Closed,,Medium,App,Matched,Matched,Matched,USR12116,MCH9495,Mismatch,Mismatch
CBK0001954,TXN00012046,USR82369,MCH6344,2026-03-03 16:22:00,2026-03-06 06:22:00,2431.27,Incorrect Amount,customer complaint text unclear due to poor call center notes.,In Progress,2026-03-12 06:22:00,Medium,IVR,Unmatched,Unmatched,Matched,USR46183,MCH6087,Mismatch,Mismatch
CBK0001697,TXN00015694,USR50776,MCH2822,2026-02-07 23:39:00,2026-09-02 21:39:04,2581.01,Merchant Not Delivered,merchant service was not delivered after payment.,Open,2026-02-14 00:00:00,Low,IVR,Unmatched,Unmatched,Matched,USR49142,MCH3074,Mismatch,Mismatch
CBK0002305,TXN00008366,USR55382,MCH4721,,2026-03-04 00:00:00,1671.34,Fraud,suspicious high-value payment disputed by customer.,Closed,,High,App,Unmatched,Unmatched,Matched,USR29842,MCH9183,Mismatch,Mismatch
CBK0000206,TXN00019710,USR39190,MCH6651,,2026-01-25 16:01:33,739.61,Merchant Not Delivered,payment made to unknown merchant as per customer statement.,Closed,2026-01-02 16:01:33,High,App,Unmatched,Matched,Matched,USR49642,MCH8466,Mismatch,Mismatch
CBK0001744,TXN00009167,USR70912,MCH1602,2026-02-23 00:00:00,2026-02-24 14:21:00,286.26,Merchant Not Delivered,complaint received after multiple failed attempts. pls check asap,Closed,,Medium,Chatbot,Matched,Unmatched,Matched,USR44047,MCH1543,Mismatch,Mismatch
CBK0000128,TXN00012176,USR84571,MCH5742,2026-03-26 00:00:00,2026-04-05 23:32:00,4272.46,Merchant Not Delivered,user says upi pin was not entered by them.,Resolved,,Low,Call Center,Unmatched,Unmatched,Matched,USR23170,MCH2140,Mismatch,Mismatch
CBK0001316,TXN00007966,USR52956,MCH2383,2026-03-29 21:07:00,2026-03-30 00:00:00,4920.19,Unauthorized Transaction,customer says transaction was not authorized.,Rejected,,Critical,IVR,Unmatched,Matched,Matched,USR11953,MCH4494,Mismatch,Mismatch
CBK0002296,TXN00004293,USR72591,MCH3992,2026-05-01 00:00:00,2026-08-01 00:00:00,830.77,Merchant Not Delivered,complaint received after multiple failed attempts.,Closed,2026-01-14 00:00:00,Medium,Branch,Unmatched,Unmatched,Matched,USR16731,MCH9955,Mismatch,Mismatch
CBK0002062,TXN00005459,USR97255,MCH5730,2026-01-02 00:00:00,,10125.57,Customer Dispute,complaint received after multiple failed attempts.,In Progress,,Medium,IVR,Matched,Unmatched,Matched,USR14920,MCH8763,Mismatch,Mismatch
CBK0001537,TXN00001929,USR74377,MCH4082,,2026-01-26 14:10:44,1412.21,Customer Dispute,merchant service was not delivered after payment.,In Progress,2026-02-19 00:00:00,Low,App,Unmatched,Matched,Matched,USR33506,MCH1782,Mismatch,Mismatch
CBK0000983,TXN00059214,USR51720,MCH6740,2026-03-02 00:00:00,2026-03-03 21:54:00,2012.0,Customer Dispute,complaint received after multiple failed attempts.,Pending Bank,,Medium,App,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0002273,TXN00013117,USR27533,MCH4185,2026-02-28 00:00:00,2026-06-03 00:00:00,355.32,Unauthorized Transaction,user reports money deducted but merchant denies receiving payment.,Open,2026-06-03 00:00:00,Critical,App,Matched,Matched,Matched,USR45851,MCH3533,Mismatch,Mismatch
CBK0000522,TXN00009019,USR81185,MCH2065,2026-07-01 00:00:00,2026-11-01 02:56:13,2738.39,Merchant Not Delivered,suspicious high-value payment disputed by customer. call dropped,Closed,2026-08-02 02:56:13,Medium,App,Unmatched,Unmatched,Matched,USR17550,MCH5119,Mismatch,Mismatch
CBK0002162,TXN00001120,USR94046,MCH9160,2026-01-27 00:00:00,2026-01-28 00:00:00,8008.29,Unauthorized Transaction,merchant service was not delivered after payment.,Rejected,,Low,Call Center,Matched,Matched,Matched,USR52109,MCH1347,Mismatch,Mismatch
CBK0002626,TXN00013045,USR87914,MCH6675,2026-01-24 23:00:10,,1342.39,Merchant Not Delivered,merchant service was not delivered after payment.,Rejected,2026-02-21 00:00:00,Low,IVR,Unmatched,Matched,Matched,USR54602,MCH6095,Mismatch,Mismatch
CBK0000257,TXN00015440,USR53356,MCH6943,2026-11-01 00:00:00,2026-01-13 00:00:00,,Incorrect Amount,merchant service was not delivered after payment. pls check asap,Open,2026-01-29 00:00:00,Medium,IVR,Matched,Matched,Matched,USR44997,MCH3275,Mismatch,Mismatch
CBK0000598,TXN00012035,USR93286,MCH1314,2026-02-13 00:00:00,2026-02-14 09:58:00,1897.14,Fraud,user claims account was compromised before transaction.,Open,2026-03-15 09:58:00,Medium,IVR,Unmatched,Matched,Matched,USR61673,MCH1917,Mismatch,Mismatch
CBK0002739,TXN00017191,USR70236,MCH4655,,,2345.0,Account Compromised,customer says amount was debited twice.,In Progress,,Low,Chatbot,Unmatched,Unmatched,Matched,USR65881,MCH2074,Mismatch,Mismatch
CBK0002426,,USR83808,MCH8011,2026-03-30 00:00:00,2026-03-31 00:00:00,540.94,Merchant Not Delivered,customer says transaction was not authorized.,Pending Bank,,Medium,IVR,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0001182,TXN00014058,USR96058,MCH5980,2026-01-09 00:00:00,2026-01-19 00:00:00,581.96,Duplicate Debit,user reports money deducted but merchant denies receiving payment.,Open,,Critical,IVR,Matched,Matched,Matched,USR73475,MCH5891,Mismatch,Mismatch
CBK0002183,TXN00014087,USR46806,MCH4485,2026-04-03 13:46:36,2026-03-19 00:00:00,4901.36,Duplicate Debit,customer complaint text unclear due to poor call center notes.,Rejected,,Low,Call Center,Unmatched,Matched,Matched,USR64203,MCH4836,Mismatch,Mismatch
CBK0000396,TXN00016780,USR34997,MCH1351,,2026-01-14 00:00:00,1017.31,Account Compromised,user claims account was compromised before transaction. details missing,Open,2026-02-12 12:04:00,Low,Call Center,Unmatched,Unmatched,Matched,USR88655,MCH9557,Mismatch,Mismatch
CBK0002371,TXN00007628,USR28839,MCH5264,2026-02-03 00:00:00,2026-09-02 00:00:00,3211.77,Account Compromised,customer complaint text unclear due to poor call center notes.,Resolved,2026-02-10 00:00:00,Low,Chatbot,Unmatched,Unmatched,Matched,USR80453,MCH3847,Mismatch,Mismatch
CBK0000804,TXN00000677,USR35395,MCH8348,2026-01-22 00:00:00,2026-01-22 00:00:00,2773.41,Fraud,user claims account was compromised before transaction.,Rejected,2026-02-17 10:58:31,Low,App,Matched,Unmatched,Matched,USR77021,MCH1173,Mismatch,Mismatch
CBK0001112,TXN00013744,USR34212,MCH5076,,2026-04-02 00:00:00,1223.91,Unauthorized Transaction,customer says transaction was not authorized.,Closed,,High,Call Center,Unmatched,Unmatched,Matched,USR49093,MCH8322,Mismatch,Mismatch
