cluster_id,user_count,merchant_count,network_edge_count,transaction_count,transaction_amount,failed_transaction_count,failed_rate,chargeback_count,disputed_amount,chargeback_rate,high_risk_edges,risk_score,risk_level
4146,4,1,4,4.0,48664.57,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4147,2,1,2,2.0,6207.5,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4148,2,1,2,2.0,25369.97,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4149,4,1,4,4.0,40639.37,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4150,1,1,1,1.0,10.77,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4151,2,1,2,2.0,33965.59,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4152,2,2,3,3.0,24708.31,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4153,1,1,1,1.0,11600.9,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4154,2,1,2,2.0,18539.1,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4155,2,1,2,1.0,3111.18,0.0,0.0,1.0,1124.0,100.0,0,25.0,Medium
4156,2,1,2,2.0,29665.55,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4157,2,1,2,2.0,41229.31,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4158,2,1,2,2.0,4825.9,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4159,1,1,1,1.0,24126.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4160,5,1,5,5.0,81133.25,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
4161,3,1,3,3.0,31125.43,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4162,1,1,1,1.0,5142.15,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4163,1,2,2,2.0,42905.56,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4164,1,1,1,1.0,11337.01,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4165,1,1,1,1.0,13456.99,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4166,1,1,1,1.0,11589.95,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4167,1,1,1,1.0,18888.38,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4168,4,2,5,3.0,33025.96,0.0,0.0,2.0,2145.0,66.66666666666666,0,30.0,Medium
4169,2,1,2,2.0,24588.55,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4170,1,1,1,0.0,0.0,0.0,0.0,1.0,1769.97,0.0,0,5.0,Low
4171,1,1,1,1.0,7303.76,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4172,2,1,2,1.0,11403.34,1.0,100.0,1.0,4466.49,100.0,0,35.0,Medium
4173,4,2,5,4.0,59081.47,0.0,0.0,1.0,3917.9,25.0,0,25.0,Medium
4174,2,1,2,1.0,5759.97,0.0,0.0,1.0,2598.82,100.0,0,25.0,Medium
4175,2,1,2,2.0,32250.83,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4176,3,1,3,3.0,41267.31,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4177,1,1,1,1.0,14958.87,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4178,2,1,2,2.0,23191.739999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4179,2,1,2,2.0,19011.64,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4180,1,1,1,1.0,24606.4,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4181,3,1,3,3.0,29949.76,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4182,3,2,4,3.0,35196.29,1.0,33.33333333333333,1.0,578.15,33.33333333333333,0,35.0,Medium
4183,4,2,5,5.0,48216.74,3.0,60.0,0.0,0.0,0.0,0,10.0,Low
4184,3,1,3,2.0,4014.25,0.0,0.0,1.0,662.0,50.0,0,25.0,Medium
4185,2,1,2,1.0,13726.0,0.0,0.0,1.0,320.53,100.0,0,25.0,Medium
4186,1,1,1,1.0,17111.01,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
4187,1,1,1,1.0,23477.64,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4188,3,1,3,3.0,46818.11,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4189,2,1,2,2.0,28545.13,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4190,3,1,3,3.0,63027.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4191,2,1,2,2.0,23573.850000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4192,2,1,2,1.0,4164.07,0.0,0.0,1.0,1397.32,100.0,0,25.0,Medium
4193,1,1,1,1.0,8163.09,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4194,3,1,3,3.0,24083.66,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
4195,2,1,2,2.0,33225.07,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4196,2,1,2,2.0,7501.07,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4197,1,1,1,1.0,10599.22,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4198,1,1,1,1.0,21694.4,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4199,1,1,1,1.0,9732.63,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4200,1,1,1,1.0,16246.82,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4201,4,1,4,4.0,50470.49,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4202,6,1,6,6.0,88639.53,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
4203,1,1,1,1.0,16206.47,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4204,1,1,1,1.0,2857.91,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4205,3,1,3,1.0,152.97,0.0,0.0,2.0,13306.35,200.0,0,30.0,Medium
4206,1,1,1,1.0,13975.43,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4207,3,1,3,3.0,44216.92999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4208,2,1,2,2.0,14443.59,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4209,2,1,2,2.0,43886.4,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4210,1,1,1,1.0,7583.61,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4211,1,1,1,1.0,15355.48,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4212,3,1,3,2.0,17690.5,0.0,0.0,1.0,3807.76,50.0,0,25.0,Medium
4213,3,1,3,2.0,38665.36,1.0,50.0,1.0,1923.55,50.0,0,35.0,Medium
4214,1,1,1,1.0,4476.0,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
4215,1,1,1,1.0,5042.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4216,2,1,2,2.0,17073.13,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4217,2,1,2,2.0,33280.97,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4218,2,1,2,2.0,16121.529999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4219,1,1,1,1.0,1932.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4220,2,1,2,2.0,8378.91,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4221,1,1,1,1.0,11231.45,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4222,3,1,3,3.0,44658.32,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4223,1,1,1,1.0,22612.8,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4224,1,1,1,1.0,786.11,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4225,2,1,2,2.0,41321.94,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4226,2,1,2,1.0,24039.86,0.0,0.0,1.0,745.95,100.0,0,25.0,Medium
4227,2,1,2,2.0,21796.46,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4228,1,1,1,1.0,20309.81,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4229,1,1,1,1.0,18742.16,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4230,2,1,2,2.0,32511.29,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4231,1,1,1,1.0,16992.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4232,3,1,3,3.0,51738.19,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4233,2,1,2,2.0,24355.12,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4234,2,1,2,2.0,27790.61,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4235,2,1,2,2.0,17144.99,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4236,2,1,2,2.0,23568.38,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4237,2,1,2,2.0,36470.659999999996,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4238,2,1,2,2.0,32937.47,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4239,2,1,2,2.0,30979.010000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4240,3,1,3,3.0,43546.98,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
4241,3,1,3,2.0,33425.0,0.0,0.0,1.0,13495.0,50.0,0,25.0,Medium
4242,2,1,2,1.0,8387.23,0.0,0.0,1.0,2299.02,100.0,0,25.0,Medium
4243,1,1,1,1.0,18491.38,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4244,3,1,3,3.0,48091.770000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4245,1,1,1,1.0,4544.14,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4246,6,2,7,6.0,66444.48,2.0,33.33333333333333,1.0,1071.92,16.666666666666664,0,45.0,Medium
4247,1,1,1,1.0,7428.33,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4248,1,1,1,1.0,19298.18,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4249,3,1,3,3.0,45269.52,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
4250,2,1,2,2.0,17941.62,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4251,2,1,2,2.0,11984.89,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4252,2,1,2,2.0,38167.67,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4253,3,1,3,3.0,44696.08,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
4254,1,1,1,0.0,0.0,0.0,0.0,1.0,1946.37,0.0,0,5.0,Low
4255,2,1,2,2.0,32524.17,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4256,2,1,2,2.0,19895.81,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4257,2,1,2,2.0,17233.329999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4258,2,1,2,2.0,22078.44,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4259,2,1,2,2.0,19229.71,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4260,3,1,3,3.0,21774.64,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4261,1,1,1,1.0,15745.52,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4262,1,1,1,1.0,6575.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4263,1,1,1,1.0,24965.3,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4264,2,1,2,2.0,46625.11,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4265,2,1,2,2.0,23434.6,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4266,4,1,4,4.0,57103.7,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4267,3,1,3,3.0,60212.509999999995,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4268,1,1,1,1.0,15450.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4269,1,1,1,0.0,0.0,0.0,0.0,1.0,355.19,0.0,0,5.0,Low
4270,3,2,4,4.0,77336.36,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4271,2,1,2,0.0,0.0,0.0,0.0,2.0,2616.03,0.0,0,10.0,Low
4272,2,1,2,2.0,43010.89,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4273,1,1,1,1.0,14276.23,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4274,1,1,1,1.0,17200.59,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4275,2,1,2,2.0,19349.64,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4276,1,1,1,1.0,19399.17,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4277,1,1,1,1.0,3171.88,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4278,2,1,2,1.0,23053.1,0.0,0.0,1.0,847.6,100.0,0,25.0,Medium
4279,1,1,1,1.0,8951.7,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4280,3,1,3,3.0,40921.4,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
4281,1,1,1,1.0,12171.86,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4282,2,1,2,2.0,8892.619999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4283,1,1,1,1.0,15356.13,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
4284,3,1,3,3.0,35083.55,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4285,3,1,3,3.0,33834.22,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4286,2,1,2,1.0,16154.71,0.0,0.0,1.0,6446.22,100.0,0,25.0,Medium
4287,2,1,2,2.0,29531.16,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4288,2,1,2,2.0,31721.47,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4289,2,1,2,2.0,35091.14,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4290,2,1,2,2.0,35809.72,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4291,2,1,2,2.0,20572.9,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4292,1,1,1,1.0,9710.64,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4293,2,1,2,2.0,27975.33,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4294,2,1,2,2.0,29870.97,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4295,2,1,2,2.0,15712.6,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4296,1,1,1,0.0,0.0,0.0,0.0,1.0,2971.18,0.0,0,5.0,Low
4297,1,1,1,1.0,22050.24,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4298,2,1,2,2.0,38389.35,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4299,2,1,2,2.0,3962.81,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4300,1,1,1,1.0,15086.66,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4301,1,1,1,1.0,3322.39,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4302,1,1,1,1.0,1874.73,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
4303,1,1,1,1.0,23204.02,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4304,2,1,2,2.0,28851.440000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4305,1,1,1,1.0,17210.23,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4306,2,1,2,1.0,23528.61,0.0,0.0,1.0,5763.76,100.0,0,25.0,Medium
4307,1,1,1,1.0,2533.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4308,5,2,6,6.0,87950.73999999999,0.0,0.0,0.0,0.0,0.0,0,10.0,Low
4309,1,1,1,1.0,16045.48,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4310,1,1,1,1.0,7561.75,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4311,1,1,1,1.0,11700.07,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
4312,3,1,3,3.0,34008.36,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4313,1,1,1,1.0,15197.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4314,2,1,2,2.0,24051.76,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4315,2,1,2,1.0,18745.65,1.0,100.0,1.0,2225.43,100.0,0,35.0,Medium
4316,2,1,2,2.0,41193.380000000005,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4317,1,1,1,1.0,6953.54,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4318,2,1,2,2.0,26473.55,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4319,1,1,1,1.0,7594.56,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4320,3,1,3,3.0,36773.51,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4321,1,1,1,1.0,17495.37,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4322,1,1,1,1.0,12599.3,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4323,2,1,2,2.0,28878.5,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4324,2,1,2,2.0,19521.739999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4325,1,1,1,1.0,13039.21,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4326,1,1,1,1.0,17258.93,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4327,1,1,1,1.0,18224.25,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4328,1,1,1,1.0,18274.38,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4329,7,3,9,8.0,113865.29,0.0,0.0,1.0,3450.22,12.5,0,40.0,Medium
4330,2,1,2,2.0,37717.97,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4331,2,1,2,1.0,12458.27,0.0,0.0,1.0,648.89,100.0,0,25.0,Medium
4332,2,1,2,2.0,20766.9,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4333,2,1,2,2.0,28894.329999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4334,3,2,4,4.0,40735.49,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4335,2,1,2,2.0,32814.35,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4336,2,1,2,2.0,9627.4,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4337,1,1,1,1.0,20348.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4338,3,1,3,2.0,7554.41,0.0,0.0,1.0,861.41,50.0,0,25.0,Medium
4339,2,1,2,2.0,17896.07,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4340,3,1,3,3.0,61852.69,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4341,1,1,1,1.0,24992.94,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4342,1,1,1,1.0,2730.95,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4343,2,1,2,2.0,25869.66,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4344,1,1,1,1.0,7852.53,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4345,1,1,1,1.0,17088.83,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4346,2,1,2,2.0,24043.190000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4347,1,1,1,1.0,13716.6,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4348,1,1,1,1.0,18019.7,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4349,1,1,1,0.0,0.0,0.0,0.0,1.0,3289.2,0.0,0,5.0,Low
4350,2,1,2,2.0,24065.3,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4351,1,1,1,1.0,2183.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4352,3,2,4,4.0,25583.12,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4353,1,1,1,1.0,13771.76,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4354,2,1,2,2.0,22684.83,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4355,4,1,4,4.0,69198.65,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4356,1,1,1,1.0,3501.62,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4357,2,1,2,2.0,15173.699999999999,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4358,1,1,1,1.0,13264.96,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
4359,1,1,1,1.0,22360.8,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4360,2,1,2,2.0,22096.28,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4361,1,1,1,1.0,2212.67,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4362,1,1,1,1.0,3949.32,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
4363,2,1,2,1.0,19926.85,0.0,0.0,1.0,6191.97,100.0,0,25.0,Medium
4364,2,1,2,1.0,1698.2,0.0,0.0,1.0,287.37,100.0,0,25.0,Medium
4365,1,1,1,1.0,7594.72,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4366,2,1,2,1.0,21478.0,0.0,0.0,1.0,2386.57,100.0,0,25.0,Medium
4367,1,1,1,1.0,22609.95,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4368,2,1,2,2.0,12633.26,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4369,1,1,1,0.0,0.0,0.0,0.0,1.0,1224.57,0.0,0,5.0,Low
4370,1,1,1,1.0,22042.07,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4371,2,1,2,2.0,12500.87,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4372,2,1,2,2.0,16644.989999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4373,2,2,3,2.0,14280.83,0.0,0.0,1.0,792.03,50.0,0,25.0,Medium
4374,2,2,3,3.0,30336.17,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4375,1,1,1,1.0,12823.62,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4376,2,1,2,2.0,18130.68,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4377,1,1,1,1.0,3523.07,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4378,2,1,2,2.0,30314.89,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4379,3,1,3,3.0,33300.07,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4380,3,1,3,2.0,11585.529999999999,0.0,0.0,1.0,471.0,50.0,0,25.0,Medium
4381,1,1,1,1.0,8718.9,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
4382,3,1,3,3.0,20731.56,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
4383,2,1,2,1.0,16302.82,0.0,0.0,1.0,0.0,100.0,0,25.0,Medium
4384,2,1,2,2.0,23028.239999999998,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4385,4,1,4,4.0,61220.579999999994,1.0,25.0,0.0,0.0,0.0,0,10.0,Low
4386,2,1,2,2.0,37671.25,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4387,1,1,1,1.0,10398.43,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4388,6,3,8,6.0,97498.22,0.0,0.0,2.0,9719.16,33.33333333333333,0,45.0,Medium
4389,7,2,8,7.0,113303.59999999999,1.0,14.285714285714285,1.0,0.0,14.285714285714285,0,35.0,Medium
4390,2,1,2,2.0,30445.41,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4391,3,1,3,3.0,32428.76,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4392,1,1,1,1.0,14102.47,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4393,1,1,1,1.0,24270.25,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4394,2,1,2,2.0,30541.48,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4395,1,1,1,1.0,1507.98,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4396,3,2,4,3.0,40238.27,0.0,0.0,1.0,972.52,33.33333333333333,0,25.0,Medium
4397,1,1,1,1.0,20189.71,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4398,1,1,1,1.0,3630.92,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4399,2,1,2,1.0,24245.83,0.0,0.0,1.0,4581.94,100.0,0,25.0,Medium
4400,1,1,1,1.0,3827.23,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4401,1,1,1,1.0,10572.94,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4402,2,1,2,1.0,23025.65,0.0,0.0,1.0,3839.34,100.0,0,25.0,Medium
4403,1,1,1,1.0,20109.96,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4404,2,1,2,2.0,46204.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4405,1,1,1,1.0,9616.87,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4406,1,1,1,1.0,10302.47,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4407,1,1,1,1.0,8020.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4408,1,1,1,1.0,16708.64,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4409,2,1,2,2.0,13934.45,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4410,1,1,1,1.0,13395.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4411,1,1,1,1.0,23765.34,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4412,1,1,1,1.0,11271.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4413,2,1,2,2.0,18672.18,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4414,4,1,4,3.0,48757.7,0.0,0.0,1.0,947.39,33.33333333333333,0,25.0,Medium
4415,3,1,3,3.0,43032.53,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4416,2,1,2,2.0,31999.190000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4417,2,1,2,2.0,22317.16,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4418,1,1,1,1.0,10398.63,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4419,1,1,1,1.0,24023.39,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4420,1,1,1,1.0,14083.48,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4421,2,1,2,2.0,7788.81,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4422,1,1,1,1.0,9554.67,1.0,100.0,0.0,0.0,0.0,0,10.0,Low
4423,1,1,1,1.0,23839.8,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4424,1,1,1,1.0,16115.51,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4425,3,1,3,3.0,22639.0,1.0,33.33333333333333,0.0,0.0,0.0,0,10.0,Low
4426,2,1,2,2.0,13330.44,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4427,3,2,4,4.0,43137.33,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4428,2,1,2,2.0,32799.54,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4429,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5.0,Low
4430,2,1,2,2.0,18648.79,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4431,2,1,2,2.0,33812.06,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4432,2,1,2,2.0,34328.32,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
4433,2,1,2,1.0,2114.48,1.0,100.0,1.0,1597.23,100.0,0,35.0,Medium
4434,2,1,2,2.0,11655.57,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4435,2,1,2,2.0,35468.14,1.0,50.0,0.0,0.0,0.0,0,10.0,Low
4436,1,1,1,1.0,16094.6,0.0,0.0,0.0,0.0,0.0,0,0.0,Low
