txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status
TXN00003295,28-03-26 23:16,USR82148,MCH6487,24201.96,UTR2042782405,5812,Declined
TXN00001490,26-02-26 7:19,USR82150,MCH6585,11222.85,UTR5674759263,,COMPLETED
TXN00013265,26-01-26,USR82152,MCH6796,14533.82,UTR3020117801,5411,TXN_SUCCESS
TXN00019265,21-01-26 1:58,USR82152,MCH9614,"₹22,877.24",,4131,S
TXN00015271,12-03-26 11:36,USR82154,MCH5826,Rs. 23.85,UTR2934817291,5812,TXN_SUCCESS
TXN00011877,25-03-26 18:42,USR82159,MCH9941,20080.07,UTR7319402564,5411,SUCCESS
TXN00016584,23-02-26 19:16,USR82168,MCH3613,20448.67,UTR1627113725,4131,COMPLETED
TXN00008752,03-01-26 5:00,USR82168,MCH2144,4920.1,UTR3125510981,5411,S
TXN00005820,02-17-2026 05:33:20 PM,USR82170,MCH4073,12423.62,UTR1974113759,5812,Success
TXN00003732,15-03-26 5:55,USR82174,MCH7131,Rs. 24202.23,UTR3089732194,4131,COMPLETED
TXN00006648,30-03-26 22:13,USR82175,MCH9832,"₹22,407.46",UTR 3832394628,4131,Success
TXN00003724,31-01-26 22:42,USR82179,MCH2217,4651.47,UTR 7728005280,5912,TXN_FAILED
TXN00016170,29-03-26 5:16,USR82181,MCH7245,16243.03,UTR0966655452,5411,COMPLETED
TXN00009821,20-03-26 5:58,USR82185,MCH5174,Rs. 15912.95,,5411,F
TXN00008719,01-15-2026 03:46:54 AM,USR82185,MCH7656,Rs. 22084.91,UTR8570782815,5411,Success
TXN00008504,06-02-26 2:10,USR82187,MCH4111,24306.02,UTR1639495441,,Declined
TXN00012189,15-02-26 10:43,USR82189,MCH7765,"₹12,761.46",UTR8990755201,,COMPLETED
TXN00011442,12-03-26,USR82199,MCH6005,Rs. 13629.76,UTR1138113065,5411,TXN_SUCCESS
TXN00003236,13-03-26 10:37,USR82223,MCH9246,"₹5,862.74",UTR1029029121,7011,Success
TXN00010654,09-02-26 11:29,USR82229,MCH6336,"14,232.85",,,SUCCESS
TXN00014670,01-02-26 22:09,USR82235,MCH9186,"INR 9,761",UTR6074167181,5411,TXN_FAILED
TXN00007503,26-02-26 20:00,USR82240,MCH9013,3135.97,UTR4943656687,,FAILED
TXN00008796,24-03-26 17:29,USR82246,MCH3560,10094.68,UTR7307718621,,S
TXN00018729,20-02-26 14:00,USR82247,MCH4123,5478.83,UTR6282453570,5411,COMPLETED
TXN00009308,01-12-26 10:47,USR82250,MCH3253,18297.08,UTR8127363019,5411,S
TXN00010226,07-02-26 7:46,USR82250,MCH9587,"13,644.76",UTR9354389279,,TXN_SUCCESS
TXN00001823,07-03-26 2:20,USR82250,MCH2880,15379.17,UTR7342865663,4131,COMPLETED
TXN00019959,25-01-26 7:47,USR82255,MCH7844,Rs. 10363.37,UTR6085438629,5812,SUCCESS
TXN00002558,03-01-26 17:40,USR82256,MCH3181,7496.15,UTR0899721067,7011,COMPLETED
TXN00013761,15-02-26 9:07,USR82262,MCH7246,351.31,UTR5910704927,5411,SUCCESS
TXN00018199,07-01-26 12:27,USR82267,MCH3430,"₹16,770.49",UTR2391346081,4131,SUCCESS
TXN00008174,02-01-26 10:18,USR82276,MCH3045,"₹7,468.28",UTR1147941304,5411,Pending
TXN00017905,06-03-26 11:05,USR82277,MCH9759,11871.46,UTR4018282378,5411,TXN_SUCCESS
TXN00016019,28-02-26 10:22,USR82278,MCH4044,24834.25,UTR5063702332,5912,Fail
TXN00012324,01-02-26 23:37,USR82284,MCH4475,14688.3,UTR1300043860,5812,SUCCESS
TXN00004668,03-24-2026 12:53:28 PM,USR82299,MCH1083,20972.96,UTR6112098702,5411,COMPLETED
TXN00004092,08-01-26 3:16,USR82300,MCH5185,8539.55,UTR0877060017,4131,SUCCESS
TXN00000161,03-29-2026 04:04:44 AM,USR82300,MCH9004,"INR 9,201",UTR5869520309,,Success
TXN00011927,21-02-26 22:25,USR82307,MCH7333,113.14,UTR3527190032,5411,COMPLETED
TXN00002404,01-13-2026 12:28:44 PM,USR82311,MCH3282,7787.33,UTR5264447933,5411,S
TXN00004928,31-01-26 2:44,USR82318,MCH2740,5682.19,UTR8292061742,5411,S
TXN00019699,25-01-26 11:15,USR82320,MCH4390,"₹6,387.50",UTR5959828781,5812,COMPLETED
TXN00012428,02-15-2026 11:01:47 AM,USR82326,MCH2783,"INR 14,844",UTR1427350186,7011,S
TXN00015552,31-03-26 20:53,USR82327,MCH3134,"₹7,677.88",UTR6232731351,7011,COMPLETED
TXN00016679,19-01-26,USR82330,MCH4948,731.33,UTR8653154614,5411,COMPLETED
TXN00007344,03-03-26,USR82331,MCH1424,12238.18,,4131,TXN_FAILED
TXN00000888,09-03-26 12:41,USR82348,MCH8189,5962.19,UTR8907591952,5812,S
TXN00007136,27-01-26 20:42,USR82356,MCH6033,18466.09,UTR8100821411,,FAILED
TXN00000676,25-01-26 17:32,USR82359,MCH1757,24559.64,UTR 9999648917,7011,S
TXN00004390,03-01-26 20:01,USR82367,MCH2471,"INR 1,111",UTR 8049306447,4131,Declined
TXN00010432,21-01-26 0:23,USR82371,MCH1250,2082.35,,5812,Success
TXN00009858,01-04-26 5:58,USR82373,MCH3143,"₹14,017.88",UTR 5663344916,7011,S
TXN00015222,02-15-2026 11:09:08 PM,USR82376,MCH6314,23472.69,UTR1000140208,5411,SUCCESS
TXN00016493,24-03-26 11:04,USR82379,MCH1937,9884.17,UTR3824403287,5411,F
TXN00005190,12-01-26 15:25,USR82388,MCH2323,6896.41,UTR7337231007,5411,TXN_SUCCESS
TXN00002477,07-03-26,USR82393,MCH1627,3275,UTR7303161503,5411,SUCCESS
TXN00004530,25-02-26 14:31,USR82398,MCH6032,4527.82,,5912,PENDING
TXN00004734,12-03-26 11:40,USR82399,MCH8362,Rs. 23220.91,UTR1895826034,7011,TXN_SUCCESS
TXN00002584,02-01-26 20:16,USR82401,MCH6318,"INR 11,239",UTR3782088442,5411,COMPLETED
TXN00007877,11-03-26 23:01,USR82413,MCH6966,Rs. 16347.91,UTR2054077625,5411,PROCESSING
TXN00013105,28-03-26 7:39,USR82413,MCH4471,17817.32,UTR4874837191,5411,SUCCESS
TXN00012657,22-01-26 7:56,USR82415,MCH3573,18402.25,UTR8469636737,5411,SUCCESS
TXN00012265,13-01-26 0:08,USR82420,MCH1270,"19,423.02",UTR5033052658,5812,COMPLETED
TXN00005325,04-02-26 20:47,USR82422,MCH4375,"INR 1,384",UTR7685170565,5912,S
TXN00005325,04-02-26 20:47,USR82422,MCH4375,"INR 1,384",UTR7685170565,5912,S
TXN00016623,03-22-2026 07:38:26 AM,USR82423,MCH6637,10583.72,UTR9435010384,4131,S
TXN00009809,04-03-26 22:51,USR82423,MCH6318,"₹24,659.69",,5812,TXN_FAILED
TXN00005517,02-02-26 14:21,USR82423,MCH4284,20200.85,UTR4818144162,5812,Initiated
TXN00002946,28-03-26 21:19,USR82427,MCH8150,"₹2,571.87",UTR6802119084,5411,FAILED
TXN00003785,16-02-26 13:04,USR82432,MCH4877,20026.51,UTR6044890981,7011,TXN_SUCCESS
TXN00003409,18-02-26 22:54,USR82433,MCH1575,6045,UTR5577764459,5812,Success
TXN00005721,01-05-26 3:26,USR82443,MCH6148,2625.46,UTR 5160813570,5411,COMPLETED
TXN00019063,05-02-26 3:14,USR82449,MCH7396,22457.76,UTR3672072402,4131,S
TXN00006567,02-20-2026 04:18:48 PM,USR82449,MCH2341,17428.36,,5411,SUCCESS
TXN00010051,05-03-26 7:25,USR82456,MCH5224,Rs. 20249.73,UTR6210358856,5411,S
TXN00011359,01-21-2026 07:17:40 PM,USR82456,MCH1525,18781.2,UTR3664376542,5411,TXN_SUCCESS
TXN00003922,21-02-26 16:08,USR82459,MCH1990,10011.3,UTR9517015639,7011,Success
TXN00013872,15-01-26 0:33,USR82462,MCH1831,"₹7,738.31",UTR7597366450,7011,TXN_SUCCESS
TXN00010628,10-02-26 13:28,USR82466,MCH5698,13134.8,UTR0160439600,5411,COMPLETED
TXN00018824,11-02-26 3:36,USR82468,MCH8753,22466.31,UTR6178783705,7011,SUCCESS
TXN00003690,28-02-26 1:14,USR82470,MCH8580,488.7,UTR3407038171,5812,COMPLETED
TXN00012776,26-03-26,USR82478,MCH7779,10490.55,UTR5812533469,5411,Success
TXN00018342,28-02-26 19:42,USR82479,MCH4795,11709.92,UTR5371792779,5411,PENDING
TXN00003561,24-02-26 6:05,USR82487,MCH4577,Rs. 7668.52,UTR6037065928,7011,PROCESSING
TXN00008001,06-01-26,USR82487,MCH6546,18009.5,UTR5039089790,5411,S
TXN00017714,26-02-26,USR82488,MCH8417,"₹13,413.38",UTR5659196052,4131,TXN_SUCCESS
TXN00006647,01-03-26 3:03,USR82500,MCH8357,"₹22,465.94",UTR 6617788418,7011,Success
TXN00006647,01-03-26 3:03,USR82500,MCH8357,"₹22,465.94",UTR 6617788418,7011,Success
TXN00010388,14-01-26 17:06,USR82502,MCH8216,24390.37,UTR7022825223,5912,Success
TXN00007351,01-17-2026 03:36:12 AM,USR82510,MCH8026,Rs. 8239.74,UTR0145804489,5812,TXN_SUCCESS
TXN00010563,03-03-26 8:42,USR82515,MCH4997,2284.39,,4131,Success
TXN00015333,01-12-26 7:45,USR82519,MCH1071,14660.83,UTR7533695087,5411,SUCCESS
TXN00000868,07-02-26 4:32,USR82520,MCH4872,"4,556.38",UTR5108586937,4131,FAILED
TXN00001497,17-02-26 0:35,USR82521,MCH7099,"₹15,491.06",UTR7767532923,5912,SUCCESS
TXN00008145,29-01-26 2:48,USR82521,MCH6727,23774.02,UTR8878173718,5812,TXN_SUCCESS
TXN00010661,09-01-26 19:24,USR82526,MCH9345,11767.92,UTR 9240878712,5411,F
TXN00003965,08-03-26 9:55,USR82540,MCH9620,292.45,UTR2785108493,4131,F
TXN00013385,15-03-26 1:54,USR82542,MCH2274,11154.67,UTR0513865579,5411,S
TXN00012660,08-03-26,USR82542,MCH1282,19846.23,UTR9328294370,4131,TXN_SUCCESS
TXN00016265,12-03-26 13:29,USR82550,MCH2355,4685.84,UTR0021007450,7011,S
TXN00006171,21-02-26 13:23,USR82553,MCH7071,1330.12,UTR 9011314714,,SUCCESS
TXN00014244,14-02-26 22:09,USR82554,MCH3949,10839.84,UTR0550485184,5912,Success
TXN00008200,18-01-26 15:10,USR82555,MCH8235,Rs. 1656.65,UTR2636368728,7011,Fail
TXN00004667,04-02-26 18:43,USR82559,MCH7413,2643.98,UTR2406956099,5912,S
TXN00009331,30-01-26 21:09,USR82564,MCH1647,"17,394.98",UTR4083172712,4131,Success
TXN00003790,01-30-2026 10:28:45 AM,USR82575,MCH1133,24514.4,UTR3948443591,5812,COMPLETED
TXN00014544,13-03-26 15:27,USR82578,MCH6021,7129.37,UTR 7300984779,5411,Success
TXN00015629,11-02-26 12:45,USR82578,MCH5265,22095.6,UTR9256108595,4131,COMPLETED
TXN00017025,01-21-2026 08:47:00 AM,USR82580,MCH6022,19735.18,UTR3557110241,7011,Success
TXN00016930,13-02-26 19:53,USR82584,MCH7935,Rs. 19888.32,UTR 0905678597,5411,S
TXN00016930,13-02-26 19:53,USR82584,MCH7935,Rs. 19888.32,UTR 0905678597,5411,S
TXN00006605,12-01-26 23:07,USR82587,MCH4118,Rs. 13086.92,UTR3182317083,4131,SUCCESS
TXN00007012,07-02-26 0:45,USR82593,MCH4776,20149.59,UTR1949350875,7011,TXN_SUCCESS
TXN00004964,26-01-26 4:05,USR82597,MCH8031,18717.73,UTR4791120234,5912,Fail
TXN00016105,28-02-26 22:55,USR82599,MCH9812,Rs. 19465.6,,5411,COMPLETED
TXN00008083,28-01-26,USR82608,MCH1439,"5,352.89",UTR2353417555,4131,Success
TXN00019780,01-02-26 7:12,USR82613,MCH8187,15570.97,UTR 5868012182,5411,FAILED
TXN00018214,02-13-2026 02:09:57 AM,USR82614,MCH7238,14337.11,UTR7922807361,7011,S
TXN00001861,01-12-26 20:39,USR82623,MCH2258,"INR 19,413",UTR3608695695,7011,COMPLETED
TXN00001861,01-12-26 20:39,USR82623,MCH2258,"INR 19,413",UTR3608695695,7011,COMPLETED
TXN00010999,08-02-26 14:22,USR82627,MCH7381,6436.86,UTR0691717145,,TXN_SUCCESS
TXN00007746,23-03-26 1:33,USR82627,MCH7224,14989.77,UTR6379649994,5812,SUCCESS
TXN00016336,22-01-26,USR82628,MCH6725,"₹24,257.64",UTR6370862602,5812,SUCCESS
TXN00010832,26-03-26,USR82632,MCH4100,3049.36,UTR0297229053,4131,SUCCESS
TXN00006727,14-03-26,USR82641,MCH1057,8440.6,UTR0316572843,5411,TXN_SUCCESS
TXN00016518,13-03-26 4:12,USR82645,MCH9503,23115.78,UTR 4646152990,5411,Success
TXN00019491,01-22-2026 06:11:10 AM,USR82649,MCH4714,23309.47,UTR6544053771,5812,Declined
TXN00012857,16-01-26 22:54,USR82664,MCH6500,20010.12,UTR5341862888,4131,Pending
TXN00002040,04-02-26 7:56,USR82674,MCH6131,6281.66,UTR4591239068,5411,SUCCESS
TXN00019215,29-03-26 2:51,USR82677,MCH6111,"12,687.89",UTR5106717353,,Success
TXN00005667,15-01-26 16:09,USR82683,MCH4954,"INR 17,585",UTR1856107063,5812,COMPLETED
TXN00014173,20-01-26 7:42,USR82703,MCH3326,16827.03,UTR0709392023,5411,SUCCESS
TXN00002214,03-01-26 0:35,USR82712,MCH4572,"INR 24,071",UTR7685522509,5912,COMPLETED
TXN00002214,03-01-26 0:35,USR82712,MCH4572,"INR 24,071",UTR7685522509,5912,COMPLETED
TXN00012210,28-01-26 11:15,USR82715,MCH9199,"5,822.54",,5912,S
TXN00008979,19-01-26 18:19,USR82719,MCH1079,16097.83,UTR1762226250,5912,COMPLETED
TXN00015330,02-05-26 15:55,USR82723,MCH9702,12209.02,UTR9932796082,5812,Success
TXN00010932,10-03-26 11:49,USR82725,MCH1269,Rs. 9294.27,UTR7281585850,,TXN_SUCCESS
TXN00018966,28-01-26 11:38,USR82726,MCH9603,"₹4,265.69",,5912,F
TXN00007003,18-03-26 9:35,USR82737,MCH5946,"₹20,782.83",UTR9193303315,,F
TXN00018470,22-03-26,USR82738,MCH5491,"INR 6,075",UTR5019475891,,Success
TXN00005132,02-06-26 3:58,USR82744,MCH1926,12873.41,UTR7084405887,5912,Fail
TXN00002836,1770969210,USR82744,MCH8397,"INR 22,989",UTR5469978776,5812,S
TXN00012526,12-03-26 11:29,USR82745,MCH2908,"INR 14,796",UTR1055311194,7011,TXN_FAILED
TXN00004226,27-02-26 11:59,USR82746,MCH5433,18258.24,UTR2732736801,5411,SUCCESS
TXN00007807,02-14-2026 04:02:31 PM,USR82756,MCH9682,17989.3,UTR7518725624,5812,COMPLETED
TXN00012726,12-01-26 1:34,USR82772,MCH3105,Rs. 23155.46,UTR7885948758,5411,S
TXN00007570,12-02-26 6:30,USR82776,MCH5569,952.06,UTR8940998127,5411,FAILED
TXN00015036,13-02-26 7:55,USR82776,MCH6159,"₹20,184.78",UTR0532392639,5912,TXN_SUCCESS
TXN00002925,02-27-2026 01:38:26 AM,USR82779,MCH6524,"INR 9,280",UTR2260141910,5411,COMPLETED
TXN00011835,01-14-2026 03:31:44 PM,USR82783,MCH4113,"₹13,334.68",UTR0050382197,,TXN_SUCCESS
TXN00008320,12-02-26 11:26,USR82788,MCH1712,"INR 12,380",UTR7519544557,5912,TXN_SUCCESS
TXN00000272,22-02-26 8:39,USR82790,MCH2031,20254.73,UTR5850388692,5411,COMPLETED
TXN00009800,10-02-26 12:13,USR82794,MCH3792,"INR 23,259",UTR9455926188,5411,TXN_SUCCESS
TXN00008101,01-01-26 16:49,USR82800,MCH6688,20407.53,UTR1880303675,,S
TXN00013088,12-01-26 10:21,USR82803,MCH2011,24221.79,UTR3337675724,,SUCCESS
TXN00005933,19-02-26 20:01,USR82805,MCH6787,"₹6,214.70",UTR 5491903143,5812,S
TXN00016591,30-01-26 17:06,USR82805,MCH4558,9503.94,UTR8131112511,,S
TXN00017165,31-01-26 19:45,USR82810,MCH3041,"₹22,457.83",UTR4675025613,5812,SUCCESS
TXN00014323,03-01-26 14:15,USR82813,MCH3067,15712.13,UTR9993988665,5812,COMPLETED
TXN00010645,02-13-2026 10:15:53 PM,USR82816,MCH4970,"₹5,369.31",UTR6785316566,4131,COMPLETED
TXN00006503,02-13-2026 12:08:43 PM,USR82816,MCH6757,11866.58,UTR5255182657,5411,SUCCESS
TXN00017468,02-28-2026 10:18:00 AM,USR82819,MCH6223,487.97,UTR1647636529,7011,Success
TXN00016307,13-02-26 3:21,USR82829,MCH2681,7345.26,UTR 6098647179,7011,COMPLETED
TXN00016578,08-02-26 11:39,USR82832,MCH8580,21264.55,UTR5196926513,7011,SUCCESS
TXN00010828,29-01-26 7:17,USR82834,MCH4037,23119.44,UTR8655791055,5812,TXN_FAILED
TXN00001552,08-01-26 6:21,USR82844,MCH5737,"15,044.28",UTR6521188627,5411,COMPLETED
TXN00008656,13-01-26 20:01,USR82847,MCH3615,11228.3,UTR4980245730,4131,Success
TXN00005355,16-01-26 11:57,USR82848,MCH3090,"₹13,337.76",UTR4597237957,5411,Success
TXN00010408,1773749098,USR82851,MCH8868,Rs. 14768.84,UTR7324281336,7011,TXN_SUCCESS
TXN00016107,21-01-26,USR82867,MCH3899,"₹11,805.47",UTR1335283480,,COMPLETED
TXN00006660,10-02-26 1:45,USR82868,MCH9086,7411.46,UTR1408108230,7011,COMPLETED
TXN00004952,10-03-26 17:31,USR82870,MCH3158,1291.07,UTR7283074928,5812,FAILED
TXN00013875,13-01-26 16:46,USR82873,MCH8789,10059.74,UTR2472463928,5411,S
TXN00011669,28-01-26 21:35,USR82876,MCH8776,17205.97,UTR0567945616,5411,Success
TXN00008762,26-01-26 2:43,USR82877,MCH4971,16787.49,UTR3129881272,5411,Success
TXN00018320,11-03-26 19:52,USR82883,MCH2470,4015.06,UTR9301060263,5411,S
TXN00016497,01-14-2026 12:42:26 PM,USR82884,MCH1204,8459.51,UTR2528607463,5411,TXN_SUCCESS
TXN00005447,10-01-26 19:25,USR82887,MCH8094,Rs. 8702.08,UTR4483199936,4131,COMPLETED
TXN00009954,27-01-26 17:18,USR82892,MCH7255,Rs. 6290.18,UTR0458801985,,COMPLETED
TXN00003062,16-01-26 11:17,USR82910,MCH2166,2310.75,UTR7748888123,7011,SUCCESS
TXN00010272,03-03-26 10:30,USR82911,MCH3086,10814.02,UTR4098429064,5812,COMPLETED
TXN00010642,09-03-26 15:19,USR82912,MCH3955,Rs. 22358.63,UTR2747883867,,S
TXN00005072,24-02-26 17:45,USR82913,MCH3121,18519.18,UTR2194427324,5411,TXN_SUCCESS
TXN00007458,13-03-26 23:34,USR82914,MCH3103,Rs. 10123.6,UTR9769827066,,S
TXN00017607,1774041222,USR82916,MCH2149,1880.32,UTR5219571534,5411,COMPLETED
TXN00001822,06-02-26 0:31,USR82918,MCH9884,3043.45,UTR9216203890,7011,TXN_SUCCESS
TXN00000586,26-03-26 22:13,USR82933,MCH3068,"₹6,011.24",UTR1412217551,5912,TXN_FAILED
TXN00008678,02-17-2026 08:47:55 AM,USR82939,MCH5420,17751.23,UTR6114637119,5912,TXN_SUCCESS
TXN00019979,01-03-26 21:39,USR82941,MCH5317,2259.3,UTR9933623865,7011,Initiated
TXN00016549,15-02-26 14:37,USR82944,MCH9099,Rs. 12281.21,UTR8770427154,7011,TXN_SUCCESS
TXN00007177,04-01-26 0:41,USR82947,MCH9742,24792.24,UTR2328563758,,TXN_FAILED
TXN00001109,03-27-2026 10:47:55 AM,USR82964,MCH1317,"17,403.56",UTR 4742285481,5812,S
TXN00007932,13-03-26 12:13,USR82973,MCH3532,19233.57,UTR1731428077,7011,Success
TXN00007609,01-23-2026 11:49:56 AM,USR82974,MCH8471,8417.89,UTR0226850523,7011,SUCCESS
TXN00010922,15-01-26 2:46,USR82983,MCH5742,14876.95,UTR 1535695727,5912,Success
TXN00014409,01-06-26 2:08,USR82985,MCH3581,20154.73,UTR7408494587,5411,COMPLETED
TXN00002276,1773554350,USR82987,MCH7591,Rs. 15020.27,UTR5374520697,5411,Success
TXN00009155,13-01-26 18:34,USR83004,MCH8132,4235.91,UTR3554752125,5411,COMPLETED
TXN00017891,06-03-26 9:51,USR83012,MCH8335,Rs. 8861.97,UTR4992734216,,SUCCESS
TXN00007959,01-31-2026 10:27:58 AM,USR83013,MCH9668,3766.26,UTR9614803628,5411,SUCCESS
TXN00001973,1771825547,USR83023,MCH4044,Rs. 6834.04,UTR5539165748,4131,PENDING
TXN00008919,18-01-26,USR83030,MCH5665,"INR 11,100",UTR2548277231,,S
TXN00011636,25-02-26 9:01,USR83032,MCH7528,9533.92,UTR0792280560,5812,Pending
TXN00003492,01-22-2026 06:36:23 AM,USR83044,MCH2298,"₹15,175.11",UTR0842116656,,SUCCESS
TXN00014095,21-01-26 8:22,USR83054,MCH5309,17368.24,UTR2230734580,5411,F
TXN00003517,18-03-26 10:42,USR83055,MCH4049,2136.74,UTR0807430099,5912,S
TXN00006432,26-01-26 9:36,USR83060,MCH1664,23532.56,UTR8899916450,,Success
TXN00014418,06-02-26 8:59,USR83064,MCH4070,"15,525.65",UTR8307738283,5411,TXN_SUCCESS
TXN00003179,1768145029,USR83065,MCH8394,"₹20,355.00",UTR0008194896,5411,COMPLETED
TXN00004633,03-03-26 9:36,USR83067,MCH7029,20061.88,UTR0304432766,5812,S
TXN00013705,1768785238,USR83068,MCH8828,Rs. 11873.45,UTR0307180325,5812,COMPLETED
TXN00007758,06-03-26 9:53,USR83071,MCH2860,"₹22,044.12",UTR1362647884,7011,COMPLETED
TXN00011691,16-02-26 3:27,USR83071,MCH2461,"₹6,997.06",UTR2153599227,4131,TXN_SUCCESS
TXN00006934,07-03-26 1:59,USR83076,MCH5203,3227.57,UTR1400756189,5912,SUCCESS
TXN00006137,13-02-26 21:21,USR83076,MCH5635,10268.36,UTR5296945300,5812,COMPLETED
TXN00010087,10-01-26 11:39,USR83080,MCH6072,"₹17,907.19",UTR4214891586,5812,S
TXN00019520,17-03-26 18:32,USR83082,MCH6661,16641.69,UTR4564199226,4131,F
TXN00018943,28-02-26 7:27,USR83092,MCH4067,10271,UTR2764634591,5411,SUCCESS
TXN00000539,01-01-26 8:15,USR83093,MCH5458,11269.1,UTR 7013151689,,COMPLETED
TXN00003010,08-01-26,USR83096,MCH3250,1305.38,UTR2891155288,5812,F
TXN00017792,09-03-26 21:58,USR83098,MCH1169,11683.41,UTR8158031518,4131,S
TXN00006426,11-01-26 23:09,USR83112,MCH4394,Rs. 3931.0,,,COMPLETED
TXN00015594,13-01-26 9:15,USR83115,MCH8510,"₹16,513.06",UTR6995001649,5411,S
TXN00015257,09-03-26 13:41,USR83115,MCH8954,Rs. 19576.88,UTR1844816531,5411,S
TXN00005765,26-02-26 13:44,USR83126,MCH2805,"21,869.84",UTR5927767158,5411,S
TXN00010690,03-25-2026 12:50:12 PM,USR83132,MCH1212,"₹6,090.12",UTR4562679833,7011,TXN_SUCCESS
TXN00011459,02-28-2026 01:28:38 PM,USR83140,MCH7000,22628.15,UTR8444564016,5912,COMPLETED
TXN00008100,19-03-26 8:36,USR83142,MCH5575,"INR 14,623",UTR2707200174,4131,TXN_SUCCESS
TXN00001053,05-02-26 3:57,USR83147,MCH6456,23477.3,UTR1739170185,5411,S
TXN00007985,23-01-26 18:43,USR83152,MCH3676,-10972.41,UTR0505614019,5912,SUCCESS
TXN00012247,15-02-26 8:29,USR83152,MCH7633,839.02,UTR9369723768,4131,FAILED
TXN00007352,26-01-26 1:47,USR83162,MCH4758,"₹1,064.59",UTR4720767521,7011,Success
TXN00013037,24-02-26 6:29,USR83163,MCH6119,13438,UTR6882015221,5912,COMPLETED
TXN00013037,24-02-26 6:29,USR83163,MCH6119,13438,UTR6882015221,5912,COMPLETED
TXN00005336,27-01-26 6:09,USR83172,MCH9694,23618.24,UTR8634675931,,COMPLETED
TXN00009333,19-02-26 4:40,USR83174,MCH1482,11035.62,UTR 4802988954,4131,Success
TXN00001160,12-01-26 14:34,USR83176,MCH5789,740.89,UTR9965220018,5411,COMPLETED
TXN00016605,06-01-26 10:28,USR83178,MCH5005,"₹5,386.10",UTR3034251839,4131,S
TXN00006709,23-03-26 16:34,USR83179,MCH2813,"INR 16,540",UTR8563004928,5411,COMPLETED
TXN00012020,16-03-26 2:17,USR83181,MCH9014,1779.66,UTR1171220925,4131,S
TXN00014114,02-02-26 23:50,USR83183,MCH6338,13555.46,UTR1339144963,5912,S
TXN00019880,16-03-26 9:02,USR83185,MCH6823,"INR 1,584",UTR 0548591723,7011,F
TXN00006867,06-03-26 9:40,USR83188,MCH9260,9827.05,UTR0980076750,5411,Success
TXN00014217,28-02-26 14:44,USR83189,MCH7345,2020.28,UTR6402378947,5812,Success
TXN00001725,30-03-26 7:35,USR83200,MCH6521,17307.11,UTR2083621199,5411,SUCCESS
TXN00014704,19-01-26 9:51,USR83205,MCH1868,14345.93,UTR9373605577,5812,COMPLETED
TXN00004194,25-03-26 10:47,USR83212,MCH6014,18258.93,UTR9057442720,5411,COMPLETED
TXN00010736,24-02-26 10:39,USR83220,MCH2838,5256.2,UTR3492329460,5411,TXN_SUCCESS
TXN00006334,14-02-26 8:18,USR83227,MCH9533,"INR 12,723",UTR8088359925,7011,S
TXN00013977,02-20-2026 08:56:23 AM,USR83229,MCH3935,14996.16,UTR9736502627,,SUCCESS
TXN00018730,23-01-26 9:11,USR83234,MCH1165,12593.93,UTR6855004701,,COMPLETED
TXN00017339,15-03-26 21:10,USR83237,MCH5537,5004.51,UTR3275935358,5812,TXN_SUCCESS
TXN00007709,10-03-26 1:01,USR83246,MCH1969,13439.11,UTR6407885892,5812,SUCCESS
TXN00019972,15-02-26 6:02,USR83250,MCH2795,20380.46,UTR6876904323,5812,S
TXN00009410,19-01-26 4:37,USR83254,MCH9270,-12715.07,UTR3632020069,5411,S
TXN00003220,02-01-26 20:07,USR83261,MCH5934,18312.7,UTR4448082262,,TXN_SUCCESS
TXN00001878,24-02-26 19:33,USR83268,MCH1104,12713.93,UTR7668439167,5812,S
TXN00008139,10-02-26 2:08,USR83278,MCH1771,"₹13,479.13",UTR 6720290307,4131,SUCCESS
TXN00009891,03-08-26 10:00,USR83280,MCH2677,17929.03,UTR5496290874,7011,FAILED
TXN00018148,1767681489,USR83281,MCH2179,8180.69,UTR5427986077,5411,SUCCESS
TXN00010571,25-02-26 5:05,USR83288,MCH9702,15753.88,,4131,COMPLETED
TXN00015491,11-02-26 7:07,USR83296,MCH5143,"₹12,469.67",UTR5008963230,,Fail
TXN00016599,06-02-26 15:46,USR83301,MCH9647,"₹16,037.76",UTR9980188197,4131,SUCCESS
TXN00019394,18-01-26 7:02,USR83306,MCH5502,15261.59,UTR4145285991,5812,Declined
TXN00013311,09-02-26 11:47,USR83323,MCH8354,Rs. 7650.93,UTR5363618584,7011,PENDING
TXN00019227,14-01-26 21:40,USR83327,MCH3760,12581.68,UTR2386259959,7011,TXN_SUCCESS
TXN00017681,19-02-26 21:32,USR83331,MCH4859,Rs. 12680.0,UTR 6172640439,4131,F
TXN00015484,03-29-2026 05:40:48 PM,USR83342,MCH4324,18069.02,UTR1977721547,5411,Success
TXN00017410,04-02-26 6:21,USR83342,MCH9275,"INR 11,795",UTR1424458757,7011,COMPLETED
TXN00014553,18-02-26 10:07,USR83343,MCH2299,Rs. 19022.58,UTR3814588260,5411,Initiated
TXN00009671,25-02-26 1:41,USR83346,MCH1531,-11388.41,UTR2601716477,5812,SUCCESS
TXN00012290,31-03-26 8:43,USR83355,MCH5036,295.7,UTR4801864743,7011,Initiated
TXN00003526,24-02-26 18:36,USR83356,MCH1103,3690.42,UTR0491782303,4131,TXN_SUCCESS
